,id,questionID,respondent,section,question,answer,value,explanation,variant,type,form
3306,3589,20009,137,questionnaire,Do you go to summer vacations?,"Very often, Never",,,cfq_classic,classic,cfq
3307,3590,20010,137,questionnaire,Do you lose your temper and regret it?,Occasionally,,,cfq_classic,classic,cfq
3308,3591,20011,137,questionnaire,Do you leave important letters unanswered for days?,Quite often,,,cfq_classic,classic,cfq
3309,3593,20012,137,questionnaire,Do you find you forget which way to turn on a road you know well but rarely use?,Occasionally,,,cfq_classic,classic,cfq
3310,3595,20013,137,questionnaire,Do you fail to see what you want in a supermarket (although it's there)?,Quite often,,,cfq_classic,classic,cfq
3311,3597,20014,137,questionnaire,Do you find yourself suddenly wondering whether you've used a word correctly?,Quite often,,,cfq_classic,classic,cfq
3312,3598,20015,137,questionnaire,Do you have trouble making up your mind?,Very often,,,cfq_classic,classic,cfq
3313,3599,20016,137,questionnaire,Do you forget appointments?,Very rarely,,,cfq_classic,classic,cfq
3314,3600,20017,137,questionnaire,Do you forget where you put something like a newspaper or a book?,Quite often,,,cfq_classic,classic,cfq
3315,3631,20018,137,questionnaire,Do you accidentally throw away the thing you want and keep what you meant to throw away?,Very rarely,,,cfq_classic,classic,cfq
3316,3632,20019,137,questionnaire,Do you daydream when you ought to be listening to something?,Very often,,,cfq_classic,classic,cfq
3317,3669,20020,137,questionnaire,Do you forget people's names?,Quite often,,,cfq_classic,classic,cfq
3318,3670,20021,137,questionnaire,Do you start doing one thing at home and get distracted into doing something else?,Very often,,,cfq_classic,classic,cfq
3319,3673,20022,137,questionnaire,Do you find you can't quite remember something although it's on the tip of your tongue?,Quite often,,,cfq_classic,classic,cfq
3320,3685,20023,137,questionnaire,Do you forget what you came to the shops to buy?,Very rarely,,,cfq_classic,classic,cfq
3321,3691,20024,137,questionnaire,Do you drop things?,Quite often,,,cfq_classic,classic,cfq
3322,3692,20025,137,questionnaire,Do you find you can't think of anything to say?,Occasionally,,,cfq_classic,classic,cfq
3323,3706,20201,137,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Neutral,3.0,It gave reasonably coherent answers but the same phrases were repeated a lot,cfq_classic,classic,cfq
3324,3709,20202,137,feedback,How would you rate the overall experience of interacting with the AI assistant?,Good,4.0,I liked the interactions as they were easy to complete and the whole process felt natural,cfq_classic,classic,cfq
3325,3711,20203,137,feedback,How would you rate your overall experience with this survey?,Good,4.0,It was interesting seeing how I rated on the different scales,cfq_classic,classic,cfq
3326,3713,20200,137,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,I find voice based AI unnatural. A text based one feels more natural in this situation,cfq_classic,classic,cfq
3327,3715,20206,137,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,cfq_classic,classic,cfq
3328,3718,20205,137,feedback,Is there anything else you'd like to tell us regarding this study?,"Nothing more, interesting survey",,,cfq_classic,classic,cfq
3329,3521,10101,135,demographics,What is your age?,45-54,,,bfi2s_classic,classic,bfi
3330,3522,10102,135,demographics,Which gender do you identify as?,Female,,,bfi2s_classic,classic,bfi
3331,3523,10103,135,demographics,How do you identify yourself in terms of race?,White,,,bfi2s_classic,classic,bfi
3332,3524,10104,135,demographics,What is the highest education level you have completed?,Secondary education,,,bfi2s_classic,classic,bfi
3333,3531,10109,135,demographics,"What is your personal income per year, after tax?","£10,000 - £19,999",,,bfi2s_classic,classic,bfi
3334,3532,10105,135,demographics,How often do you use a computer?,Multiple times a day,,,bfi2s_classic,classic,bfi
3335,3533,10106,135,demographics,What is your general attitude towards artificial intelligence?,Somewhat positive,,,bfi2s_classic,classic,bfi
3336,3534,10107,135,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,bfi2s_classic,classic,bfi
3337,3538,10108,135,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,bfi2s_classic,classic,bfi
3338,3541,10110,135,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_classic,classic,bfi
3339,3549,10000,135,questionnaire,Tends to be quiet.,Agree a little,,,bfi2s_classic,classic,bfi
3340,3578,10001,135,questionnaire,"Is compassionate, has a soft heart.",Agree strongly,,,bfi2s_classic,classic,bfi
3341,3580,10002,135,questionnaire,Tends to be disorganized.,Disagree strongly,,,bfi2s_classic,classic,bfi
3342,3581,10003,135,questionnaire,Worries a lot.,Agree strongly,,,bfi2s_classic,classic,bfi
3343,3582,10004,135,questionnaire,"Is fascinated by art, music, or literature.",Agree strongly,,,bfi2s_classic,classic,bfi
3344,3649,10005,135,questionnaire,"Is dominant, acts as a leader.",Disagree a little,,,bfi2s_classic,classic,bfi
3345,3651,10006,135,questionnaire,Is sometimes rude to others.,Disagree strongly,,,bfi2s_classic,classic,bfi
3346,3653,10007,135,questionnaire,Has difficulty getting started on tasks.,Disagree strongly,,,bfi2s_classic,classic,bfi
3347,3674,10008,135,questionnaire,"Tends to feel depressed, blue.",Disagree a little,,,bfi2s_classic,classic,bfi
3348,3707,10009,135,questionnaire,I prefer summer over winter.,"Agree strongly, Disagree strongly",,,bfi2s_classic,classic,bfi
3349,3708,10010,135,questionnaire,Has little interest in abstract ideas.,Disagree a little,,,bfi2s_classic,classic,bfi
3350,3710,10011,135,questionnaire,Is full of energy.,Agree a little,,,bfi2s_classic,classic,bfi
3351,3733,10012,135,questionnaire,Assumes the best about people.,Agree a little,,,bfi2s_classic,classic,bfi
3352,3735,10013,135,questionnaire,"Is reliable, can always be counted on.",Agree strongly,,,bfi2s_classic,classic,bfi
3353,3736,10014,135,questionnaire,"Is emotionally stable, not easily upset.","Neutral, no opinion",,,bfi2s_classic,classic,bfi
3354,3748,10015,135,questionnaire,"Is original, comes up with new ideas.","Neutral, no opinion",,,bfi2s_classic,classic,bfi
3355,3749,10016,135,questionnaire,"Is outgoing, sociable.","Neutral, no opinion",,,bfi2s_classic,classic,bfi
3356,3750,10017,135,questionnaire,Can be cold and uncaring.,Disagree strongly,,,bfi2s_classic,classic,bfi
3357,3776,10018,135,questionnaire,Keeps things neat and tidy.,Agree a little,,,bfi2s_classic,classic,bfi
3358,3788,10019,135,questionnaire,"Is relaxed, handles stress well.",Agree a little,,,bfi2s_classic,classic,bfi
3359,3789,10020,135,questionnaire,Has few artistic interests.,Disagree strongly,,,bfi2s_classic,classic,bfi
3360,3790,10021,135,questionnaire,Prefers to have others take charge.,Agree a little,,,bfi2s_classic,classic,bfi
3361,3792,10022,135,questionnaire,"Is respectful, treats others with respect.",Agree strongly,,,bfi2s_classic,classic,bfi
3362,3796,10023,135,questionnaire,"Is persistent, works until the task is finished.",Agree strongly,,,bfi2s_classic,classic,bfi
3363,3797,10024,135,questionnaire,"Feels secure, comfortable with self.",Agree a little,,,bfi2s_classic,classic,bfi
3364,3799,10025,135,questionnaire,"Is complex, a deep thinker.",Agree strongly,,,bfi2s_classic,classic,bfi
3365,3802,10026,135,questionnaire,Is less active than other people.,Disagree strongly,,,bfi2s_classic,classic,bfi
3366,3806,10027,135,questionnaire,Tends to find fault with others.,Disagree a little,,,bfi2s_classic,classic,bfi
3367,3808,10028,135,questionnaire,Can be somewhat careless.,Disagree strongly,,,bfi2s_classic,classic,bfi
3368,3810,10029,135,questionnaire,"Is temperamental, gets emotional easily.",Disagree a little,,,bfi2s_classic,classic,bfi
3369,3812,10030,135,questionnaire,Has little creativity.,Disagree strongly,,,bfi2s_classic,classic,bfi
3370,3825,10201,135,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Strongly agree,5.0,They were very kind and caring and made me feel good and positive,bfi2s_classic,classic,bfi
3371,3827,10202,135,feedback,How would you rate the overall experience of interacting with the AI assistant?,Very good,5.0,Very positive,bfi2s_classic,classic,bfi
3372,3828,10203,135,feedback,How would you rate your overall experience with this survey?,Very good,5.0,Really interesting,bfi2s_classic,classic,bfi
3373,3833,10200,135,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,You can express really well,bfi2s_classic,classic,bfi
3374,3834,10206,135,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,bfi2s_classic,classic,bfi
3375,3835,10205,135,feedback,Is there anything else you'd like to tell us regarding this study?,All really great,,,bfi2s_classic,classic,bfi
3376,3117,11101,125,demographics,What is your age?,35-44,,,bfi2s_avatar,avatar,bfi
3377,3118,11102,125,demographics,Which gender do you identify as?,Female,,,bfi2s_avatar,avatar,bfi
3378,3120,11103,125,demographics,How do you identify yourself in terms of race?,White,,,bfi2s_avatar,avatar,bfi
3379,3121,11104,125,demographics,What is the highest education level you have completed?,High school diploma,,,bfi2s_avatar,avatar,bfi
3380,3122,11109,125,demographics,"What is your personal income per year, after tax?","£0 - £9,999",,,bfi2s_avatar,avatar,bfi
3381,3123,11105,125,demographics,How often do you use a computer?,Multiple times a day,,,bfi2s_avatar,avatar,bfi
3382,3124,11106,125,demographics,What is your general attitude towards artificial intelligence?,Neutral,,,bfi2s_avatar,avatar,bfi
3383,3126,11107,125,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,bfi2s_avatar,avatar,bfi
3384,3127,11108,125,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,bfi2s_avatar,avatar,bfi
3385,3128,11110,125,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_avatar,avatar,bfi
3386,3152,11000,125,questionnaire,Tends to be quiet.,Agree strongly,,,bfi2s_avatar,avatar,bfi
3387,3166,11001,125,questionnaire,"Is compassionate, has a soft heart.",Agree strongly,,,bfi2s_avatar,avatar,bfi
3388,3167,11002,125,questionnaire,Tends to be disorganized.,Agree a little,,,bfi2s_avatar,avatar,bfi
3389,3168,11003,125,questionnaire,Worries a lot.,Agree strongly,,,bfi2s_avatar,avatar,bfi
3390,3169,11004,125,questionnaire,"Is fascinated by art, music, or literature.",Agree strongly,,,bfi2s_avatar,avatar,bfi
3391,3178,11005,125,questionnaire,"Is dominant, acts as a leader.",Disagree strongly,,,bfi2s_avatar,avatar,bfi
3392,3179,11006,125,questionnaire,Is sometimes rude to others.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
3393,3180,11007,125,questionnaire,Has difficulty getting started on tasks.,Disagree a little,,,bfi2s_avatar,avatar,bfi
3394,3208,11008,125,questionnaire,"Tends to feel depressed, blue.","Neutral, no opinion",,,bfi2s_avatar,avatar,bfi
3395,3226,11009,125,questionnaire,I prefer summer over winter.,"Agree strongly, Disagree strongly",,,bfi2s_avatar,avatar,bfi
3396,3228,11010,125,questionnaire,Has little interest in abstract ideas.,"Neutral, no opinion",,,bfi2s_avatar,avatar,bfi
3397,3229,11011,125,questionnaire,Is full of energy.,Disagree a little,,,bfi2s_avatar,avatar,bfi
3398,3242,11012,125,questionnaire,Assumes the best about people.,Agree strongly,,,bfi2s_avatar,avatar,bfi
3399,3243,11013,125,questionnaire,"Is reliable, can always be counted on.","Neutral, no opinion",,,bfi2s_avatar,avatar,bfi
3400,3245,11014,125,questionnaire,"Is emotionally stable, not easily upset.",Disagree a little,,,bfi2s_avatar,avatar,bfi
3401,3250,11015,125,questionnaire,"Is original, comes up with new ideas.",Agree a little,,,bfi2s_avatar,avatar,bfi
3402,3251,11016,125,questionnaire,"Is outgoing, sociable.",Disagree a little,,,bfi2s_avatar,avatar,bfi
3403,3253,11017,125,questionnaire,Can be cold and uncaring.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
